景點介紹,景點照,景點名,評分,評論數,類型,
https://www.tripadvisor.com.tw/Attraction_Review-g1432365-d11765617-Reviews-Ubus-New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e8/36/67/brt.jpg?w=500&h=-1&s=1,統聯客運,3.0 分 (共 5 分),24,公車服務,
https://www.tripadvisor.com.tw/Attraction_Review-g13811256-d6704163-Reviews-Zhongyang_Road_Night_Market-Changhua_City_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b8/62/8a/this-night-market-open.jpg?w=500&h=400&s=1,中央路橋夜市,2.5 分 (共 5 分),3,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g8840010-d6955776-Reviews-Green_Island_Sea_Cave-Ludao_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/b4/ad/df/green-island-sea-cave.jpg?w=500&h=-1&s=1,綠島海蝕洞探險,3.0 分 (共 5 分),3,大洞穴和洞窟,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d19323306-Reviews-Ao_Si_Ka_Xiu_Xian_Guan-Zhongshan_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/3c/56/00/caption.jpg?w=500&h=400&s=1,奥斯卡休閒館,2.0 分 (共 5 分),1,Spa,
https://www.tripadvisor.com.tw/Attraction_Review-g13808515-d12588620-Reviews-Klash_Taipei-Xinyi_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/03/9e/9f/klash-bar.jpg?w=500&h=400&s=1,Klash Taipei,2.5 分 (共 5 分),6,酒吧和夜店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806900-d18313975-Reviews-Dive_Center_1988_Diving_Training_Center-Songshan_Taipei.html,,1988潛水家 潛水訓練中心,2.5 分 (共 5 分),2,潛水和浮潛,
https://www.tripadvisor.com.tw/Attraction_Review-g13806951-d9798050-Reviews-Xinlehuo_Spa-Wanhua_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2c/c0/62/caption.jpg?w=500&h=-1&s=1,鑫樂活泰式養生館,2.0 分 (共 5 分),2,Spa,
https://www.tripadvisor.com.tw/Attraction_Review-g13806457-d9863887-Reviews-Longqing_Muohuan_Douzi_Restaurant-Daxi_District_Taoyuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/5b/58/c8/caption.jpg?w=500&h=400&s=1,龍情魔幻豆子主題館,2.5 分 (共 5 分),3,遊戲和娛樂中心,
https://www.tripadvisor.com.tw/Attraction_Review-g13806582-d6706906-Reviews-Gangshan_Night_Market-Gangshan_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/04/32/f7/caption.jpg?w=500&h=400&s=1,岡山夜市,1.0 分 (共 5 分),1,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806774-d6704152-Reviews-Shulintou_Tourism_Night_Market-North_District_Hsinchu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/14/02/ca/photo0jpg.jpg?w=500&h=400&s=1,樹林頭觀光夜市,2.5 分 (共 5 分),2,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g293913-d17424663-Reviews-Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/6a/ce/47/caption.jpg?w=500&h=400&s=1,台灣遨遊包車旅遊、機場接送、環島包車旅遊,3.0 分 (共 5 分),2,文化遊覽 • 歷史古蹟遊覽,
https://www.tripadvisor.com.tw/Attraction_Review-g13806898-d6554525-Reviews-Shu_Lin_Daan_Garden_Torist_Night_Market-Shulin_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/f4/c9/35/empty.jpg?w=500&h=400&s=1,樹林大安花園觀光夜市,2.0 分 (共 5 分),3,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806786-d6706896-Reviews-Guanluque_Night_Market-Pingzhen_District_Taoyuan.html,,關路缺夜市,1.0 分 (共 5 分),1,特色和禮品商店,
,,,,223,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13806648-d26342533-Reviews-Jiaoxi_Tourist_Service_Center-Jiaoxi_Yilan.html,,礁溪轉運站旅遊服務中心,2.0 分 (共 5 分),1,遊客中心,
https://www.tripadvisor.com.tw/Attraction_Review-g13806592-d9755687-Reviews-Just_Kayaking-Gongliao_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/0e/20/42/getlstd-property-photo.jpg?w=500&h=-1&s=1,一起划戶外運動工作室,2.0 分 (共 5 分),2,河流泛舟 • 水上運動,
https://www.tripadvisor.com.tw/Attraction_Review-g13808452-d6701400-Reviews-Zhegaoshen_Trail-Wuri_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/73/fe/44/photo0jpg.jpg?w=500&h=-1&s=1,知高圳步道,3.0 分 (共 5 分),4,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d15122781-Reviews-Eiraku_Tea_House-Zhongshan_District_Taipei.html,,茶樂,1.0 分 (共 5 分),1,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d15289292-Reviews-Wing_of_Dragon-Zhongshan_District_Taipei.html,,龍の羽,1.0 分 (共 5 分),1,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806910-d6704153-Reviews-Taiping_Night_Market-Taitung_City_Taitung.html,,太平夜市,1.0 分 (共 5 分),1,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806456-d6554524-Reviews-Rainbow_Street-Dawu_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/84/29/cc/dscn1967-1-largejpg.jpg?w=500&h=-1&s=1,彩虹街,2.0 分 (共 5 分),2,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g293913-d18545639-Reviews-Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d8/cc/84/caption.jpg?w=500&h=400&s=1,哈拿多樂旅行社有限公司,1.0 分 (共 5 分),1,多日遊 • 計程車和接駁車,
https://www.tripadvisor.com.tw/Attraction_Review-g13806700-d6554511-Reviews-Longtan_Night_Market-Longtan_District_Taoyuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/bf/23/30/caption.jpg?w=500&h=-1&s=1,龍潭夜市,2.5 分 (共 5 分),4,特色和禮品商店 • 跳蚤市場和街頭市集,
https://www.tripadvisor.com.tw/Attraction_Review-g13806498-d12139571-Reviews-Beimen_Forest_Railway_Story_House-East_District_Chiayi.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/fb/58/e4/caption.jpg?w=500&h=400&s=1,北門森鐵故事館,2.5 分 (共 5 分),5,遊戲和娛樂中心,
https://www.tripadvisor.com.tw/Attraction_Review-g13806800-d4604615-Reviews-Wills_Wine-Puli_Nantou.html,,威廉酒藏-南投縣總部埔里店,1.0 分 (共 5 分),1,酒吧和夜店,
https://www.tripadvisor.com.tw/Attraction_Review-g293913-d11946953-Reviews-Free_Go_Bus-Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ff/5c/3d/inside-the-bus.jpg?w=500&h=400&s=1,建明客運.飛狗巴士,2.0 分 (共 5 分),4,公車服務,
https://www.tripadvisor.com.tw/Attraction_Review-g13808929-d21344196-Reviews-Midas_Spa-Zuoying_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/2d/aa/13/getlstd-property-photo.jpg?w=500&h=400&s=1,高雄蜜達絲SPA會館 至聖旗艦店,1.0 分 (共 5 分),1,Spa,
https://www.tripadvisor.com.tw/Attraction_Review-g13806900-d19256665-Reviews-Nitori_Taipei_Living_Mall-Songshan_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/d1/a2/f4/caption.jpg?w=500&h=400&s=1,Nitori-台北京華城店,2.0 分 (共 5 分),2,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806900-d17547323-Reviews-Zu_Yin_Ti_Yangsheng_Hui_Guan-Songshan_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/c1/51/1c/caption.jpg?w=500&h=400&s=1,足印足體養生會館,1.0 分 (共 5 分),1,Spa,
https://www.tripadvisor.com.tw/Attraction_Review-g13806741-d19388652-Reviews-Hakkagoods-Miaoli_City_Miaoli.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f5/77/19/caption.jpg?w=500&h=400&s=1,好客在一起hakkagoods,,,繪畫和陶藝工作室 • 尋寶遊戲,
https://www.tripadvisor.com.tw/Attraction_Review-g13808541-d11741294-Reviews-Xiulin_Hualien.html,,Wilds,,,夜間遊覽 • 獨木舟,
https://www.tripadvisor.com.tw/Attraction_Review-g13806480-d21250170-Reviews-Jhong_Shan_Agriculture_Leisure_Area-Dongshan_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/fa/d2/db/caption.jpg?w=500&h=-1&s=1,中山休閒農業區,,,農場,
https://www.tripadvisor.com.tw/Attraction_Review-g297910-d16721513-Reviews-Haplaytour-Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8f/f0/97/caption.jpg?w=500&h=400&s=1,Haplaytour 哈旅行,1.0 分 (共 5 分),2,多日遊 • 計程車和接駁車,
https://www.tripadvisor.com.tw/Attraction_Review-g13806910-d11645062-Reviews-Eureka_Taitung-Taitung_City_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/39/8e/3d/getlstd-property-photo.jpg?w=500&h=400&s=1,悠瑞客禮品工坊,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13808894-d10791520-Reviews-Bamboo_Lai_Culture_Creative-Zhushan_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/c2/a6/e1/global-bamboo-lai.jpg?w=500&h=400&s=1,竹籟文創,,,課程和工作坊,
https://www.tripadvisor.com.tw/Attraction_Review-g13806901-d12871324-Reviews-ZAZAZOO-South_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/95/de/7a/caption.jpg?w=500&h=400&s=1,ZAZAZOO,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d12804905-Reviews-House_of_Anger-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a3/bf/e5/caption.jpg?w=500&h=400&s=1,HA憤怒屋,,,遊戲和娛樂中心,
https://www.tripadvisor.com.tw/Attraction_Review-g13806642-d15064904-Reviews-Zhong_Hua_Yu_Pin_Yi_Shu_Gong_Fang_Yu_Shi_DIY-Ji_an_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/69/d0/56/diy.jpg?w=500&h=400&s=1,鍾華玉品藝術工坊-玉石DIY,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806951-d15216603-Reviews-P_MAX-Wanhua_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f1/97/fb/30.jpg?w=500&h=400&s=1,展岳國際有限公司,,,滑索和空中冒險公園 • 水上運動,
https://www.tripadvisor.com.tw/Attraction_Review-g13808475-d15549724-Reviews-Taipei_Flight_Simulator_Center-Xindian_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/7d/5f/84/getlstd-property-photo.jpg?w=500&h=400&s=1,台北飛行模擬機中心,,,遊戲和娛樂中心,
https://www.tripadvisor.com.tw/Attraction_Review-g297908-d18716538-Reviews-GOLDEN_FOUNDERS_TRAVEL_SERVICE_CORP-Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f7/e9/d4/caption.jpg?w=500&h=400&s=1,GOLDEN FOUNDERS TRAVEL SERVICE CORP.,1.5 分 (共 5 分),6,城市遊覽 • 文化遊覽,
https://www.tripadvisor.com.tw/Attraction_Review-g304163-d17674101-Reviews-Chillax-Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/25/e4/42/caption.jpg?w=500&h=400&s=1,找樂子,,,酒吧和夜店 • 品酒酒吧,
https://www.tripadvisor.com.tw/Attraction_Review-g13808513-d8668522-Reviews-William-Xinxing_Kaohsiung.html,,William,,,卡拉 OK 酒吧,
https://www.tripadvisor.com.tw/Attraction_Review-g13806582-d8738343-Reviews-Nongjia_Jiangyuan-Gangshan_Kaohsiung.html,,農家醬園,,,特色和禮品商店,
,,,,224,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13806427-d6963458-Reviews-Guan_Du_Old_Street-Beitou_Taipei.html,,關渡老街,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806443-d6553567-Reviews-Dapi_Township_Sanshanguowang_Temple-Dapi_Yunlin.html,,大埤鄉三山國王廟,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806954-d15671903-Reviews-YJS_Tours-Wanli_New_Taipei.html,,YJS Tours,,,城市遊覽 • 文化遊覽,
https://www.tripadvisor.com.tw/Attraction_Review-g13792389-d6892416-Reviews-Oudo_Explore_Nantou_Yu_Montian_Climbing-Alishan_Chiayi_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/33/6f/a1/getlstd-property-photo.jpg?w=500&h=400&s=1,歐都探索南投玉山攻頂,,,登山遊覽,
https://www.tripadvisor.com.tw/Attraction_Review-g13806931-d6956522-Reviews-Xin_Fong_Waterfall-Toucheng_Yilan.html,,新峰瀑布,,,瀑布,
https://www.tripadvisor.com.tw/Attraction_Review-g13806928-d6956380-Reviews-Tianzhong_Forest_Park-Tianzhong_Changhua.html,,田中森林遊樂區,,,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13795597-d6553792-Reviews-PawPaw-Chenggong_Township_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/06/09/53/caption.jpg?w=500&h=400&s=1,寶抱鼓,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g297907-d6554018-Reviews-You_Shen_Ci_Sculpture_Park-Hualien.html,,游信次石雕公園,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g304160-d6554115-Reviews-Daan_Bamboo_Sea_Scenic_Area-Nantou.html,,大鞍竹海風景區,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g297910-d6690637-Reviews-Taiping_Gunongzhuang_Wenwuguan-Taichung.html,,太平古農莊文物館,,,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13808926-d6704155-Reviews-Weizainei_Night_Market-Ziguan_Kaohsiung.html,,圍仔內夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806908-d6952518-Reviews-African_Crocodiles_Propagation_Station-Taiping_Taichung.html,,非洲觀光鱷魚繁殖場,,,自然和野生動物區,
https://www.tripadvisor.com.tw/Attraction_Review-g13806700-d6956747-Reviews-Kunlun_Medical_Botanic_Garden-Longtan_District_Taoyuan.html,,崑崙藥用植物園,,,花園,
https://www.tripadvisor.com.tw/Attraction_Review-g13808475-d6647026-Reviews-Awesome_Play-Xindian_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/8f/5a/d5/awesome-play.jpg?w=500&h=400&s=1,角角玩創,,,課程和工作坊,
https://www.tripadvisor.com.tw/Attraction_Review-g13806757-d6704127-Reviews-Carrefour_Night_Market-Nantou_City_Nantou.html,,家樂福夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806609-d6733300-Reviews-Guanyin_Bicycle_Path-Guanyin_District_Taoyuan.html,,觀音自行車道,,,單車專用道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806711-d6956517-Reviews-Xiaobantian_Waterfall-Lugu_Nantou.html,,小半天瀑布,,,瀑布,
https://www.tripadvisor.com.tw/Attraction_Review-g13806807-d6956597-Reviews-Yuan_Jhong_Gang_Wetlands-Qiaotou_Kaohsiung.html,,援中港濕地,,,自然和野生動物區,
https://www.tripadvisor.com.tw/Attraction_Review-g13806613-d6554104-Reviews-Coffee_Processing_Factory-Gukeng_Yunlin.html,,咖啡加工廠,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g12421151-d6704129-Reviews-Betou_Garden_Night_Market-Yuanlin_Changhua.html,,埤頭花園夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13808894-d6707480-Reviews-Zhushan_Shiuchan_Night_Market-Zhushan_Nantou.html,,竹山秀傳夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13792801-d6729734-Reviews-Changzhi_Night_Market-Changzhi_Pingtung.html,,長治夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806909-d6554002-Reviews-Taishan_Meining_House-Taishan_New_Taipei.html,,泰山美寧工坊,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13792751-d6952559-Reviews-Bu_Dai_Mouth_Zhou_Nan_Salt_Field-Budai_Chiayi_County.html,,布袋嘴 洲南鹽場,,,農場,
https://www.tripadvisor.com.tw/Attraction_Review-g13808516-d6956569-Reviews-YuanTou_Hot_Spring-Xinyi_Township_Nantou.html,,源頭溫泉,,,溫泉和間歇泉,
https://www.tripadvisor.com.tw/Attraction_Review-g13806848-d6956723-Reviews-Jhong_Shan_Bee_Resort-Sanwan_Miaoli.html,,鍾山蜜蜂休閒館,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13808400-d9719611-Reviews-Arts_Space-West_Central_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/4f/7f/de/getlstd-property-photo.jpg?w=500&h=400&s=1,小半樓,,,繪畫和陶藝工作室,
https://www.tripadvisor.com.tw/Attraction_Review-g293913-d10519795-Reviews-Longgang_Mosque_Zhongli-Taipei.html,,龍岡清真寺,,,景點和地標 • 宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808870-d10168953-Reviews-Wugong_Tang-Zhudong_Hsinchu_County.html,,武功堂,,,景點和地標 • 史跡徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13806512-d10391754-Reviews-Lianheguo_Farm-Ershui_Changhua.html,,蓮荷果休閒農園,,,農場 • 農場,
,,,,225,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13811256-d10399103-Reviews-Xian_an_Temple-Changhua_City_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/71/17/be/getlstd-property-photo.jpg?w=500&h=400&s=1,咸安宫,,,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13806888-d6553891-Reviews-Shuili_YongXing_Village-Shuili_Nantou.html,,水里永興村,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806803-d6554013-Reviews-Yongle_Community-Puyan_Changhua.html,,永樂社區,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806621-d6554645-Reviews-Ji_Long_Trail-Hengshan_Hsinchu_County.html,,騎龍古道,,,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806742-d6553784-Reviews-Minjian_Fuxing_Temple-Mingjian_Nantou.html,,民間福興宮,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806856-d6553833-Reviews-San_Zhi_Visitor_Center_and_Gallery_of_Famous_Sons-Sanzhi_New_Taipei.html,,三芝旅遊服務中心暨名人文物館,,,遊客中心,
https://www.tripadvisor.com.tw/Attraction_Review-g616037-d6553893-Reviews-Syujia_Gucuo_Golden_Bat-Yunlin.html,,許家古厝 黃金蝙蝠,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13792470-d6554093-Reviews-Dachangyu-Baisha_Township_Penghu.html,,大倉嶼,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806498-d6554499-Reviews-Jialefu_Night_Market-East_District_Chiayi.html,,嘉樂福夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806637-d6554595-Reviews-Da_Hu_Bikeway-Hunei_Kaohsiung.html,,大湖自行車道,,,單車專用道,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d8860247-Reviews-Yunye_Meat_Curd-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/69/72/fe/caption.jpg?w=500&h=-1&s=1,阮的肉乾-國光台北站,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13808557-d11716152-Reviews-Old_Trick-Yancheng_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/e4/6b/94/caption.jpg?w=500&h=-1&s=1,佬掉牙商行,,,酒吧和夜店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806451-d11909576-Reviews-Smarter_Nanxi-Datong_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/db/5d/1e/getlstd-property-photo.jpg?w=500&h=400&s=1,詩嫚特國際美容(南西店),,,Spa,
https://www.tripadvisor.com.tw/Attraction_Review-g13806910-d11872430-Reviews-Hani_Taoyi_Gongzuo_Shi-Taitung_City_Taitung.html,,哈匿陶藝工作室,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g297910-d12387470-Reviews-Taichung.html,,Bolang Avenue,,,單車專用道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806821-d16699737-Reviews-Qishan_Confucius_Temple-Qishan_Kaohsiung.html,,旗山孔子廟,,,史跡徒步區 • 建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13806459-d14927647-Reviews-All_Happy_Tour-Dayuan_District_Taoyuan.html,,世新旅遊,,,多日遊,
https://www.tripadvisor.com.tw/Attraction_Review-g297908-d16707003-Reviews-Minquan_Park-Kaohsiung.html,,民權公園,,,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806777-d12485198-Reviews-Jiu_Qiong_Gen_Qin_Shui_Park-Pinglin_New_Taipei.html,,九芎根親水公園,,,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806837-d16855403-Reviews-Stegosaurus_Ridge-Ruifang_New_Taipei.html,,劍龍稜,,,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g297904-d17396203-Reviews-Perception_of_Chiayi-Chiayi.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a5/4a/81/caption.jpg?w=500&h=400&s=1,發現嘉義 Perception of Chiayi,,,繪畫和陶藝工作室 • 私人遊覽,
https://www.tripadvisor.com.tw/Attraction_Review-g293913-d15674668-Reviews-Smile_Tour-Taipei.html,,微笑旅行,,,計程車和接駁車 • 一日遊,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d15122785-Reviews-SPARC-Zhongshan_District_Taipei.html,,SPARC 親子館,,,遊樂場,
https://www.tripadvisor.com.tw/Attraction_Review-g13806813-d17376772-Reviews-Qi_Jin_Hai_Zhenzhu-Qijin_Kaohsiung.html,,旗津海珍珠,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g12420759-d19776241-Reviews-TFCFPH_Workshop-Magong_Penghu.html,,澎湖家扶幸福小舖,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g12200518-d12898313-Reviews-Sugar_Spice_Zi_qiang_Store-Zhubei_Hsinchu_County.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/b2/6f/27/top1.jpg?w=500&h=400&s=1,糖村 - 新竹自強店,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806459-d17477396-Reviews-Aeropolis-Dayuan_District_Taoyuan.html,,航空城願景館,,,景點和地標 • 教育景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808541-d11872352-Reviews-Truku_Mini-Xiulin_Hualien.html,,文蘭迷你小山刀,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d12516060-Reviews-Rhythm_Alley-Zhongzheng_District_Taipei.html,,享巷,,,劇場,
https://www.tripadvisor.com.tw/Attraction_Review-g13806753-d23120098-Reviews-Bear_s_World_Nangang_Yamato_Love_Season_Theme_Pavilion-Nangang_Taipei.html,,貝兒絲樂園 南港 大和戀季主題館,,,遊樂園和主題樂園,
,,,,226,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13808534-d6690717-Reviews-Wuqi_Nonghuiyu_Village_Museum-Xitun_Taichung.html,,梧棲農會漁村文化館及農村文物館,,,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13811292-d6707437-Reviews-Xihu_Night_Market-Pitou_Changhua.html,,溪湖夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806512-d6553484-Reviews-Ancient_House_of_Zgeng_s_Family-Ershui_Changhua.html,,鄭氏古厝,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808624-d6707470-Reviews-Yonghua_Night_Market-Yongkang_Tainan.html,,永華夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13811256-d6707472-Reviews-Zhangde_Night_Market-Changhua_City_Changhua.html,,彰德夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806438-d6707475-Reviews-Zhenping_Night_Market-Dajia_Taichung.html,,鎮平夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13792546-d6704137-Reviews-Dunping_Road_Night_Market-Beitun_Taichung.html,,敦化路夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806457-d6704142-Reviews-Jianlizhan_Night_Market-Daxi_District_Taoyuan.html,,監理站夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806619-d6704149-Reviews-Shinzhuang_Elementary_School_Night_Market-Hemei_Changhua.html,,新庄國小夜市,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806590-d6553578-Reviews-Da_Lu_Gan-Gongguan_Miaoli.html,,打鹿幹,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g616038-d6553592-Reviews-Fangli_Old_Castle-Miaoli.html,,房里古城,,,城堡,
https://www.tripadvisor.com.tw/Attraction_Review-g13806614-d6553629-Reviews-GuoXing_YiZhang-Guoxing_Nantou.html,,國姓驛站,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806928-d6553634-Reviews-Gushan_Temple-Tianzhong_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/c3/bd/1e/caption.jpg?w=500&h=-1&s=1,鼓山寺,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806603-d6553642-Reviews-Hakka_Cultural_Artifacts_Exhibition_Hall-Guangfu_Township_Hualien.html,,客家文物館,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806655-d6553662-Reviews-Jhen_Wei_Di-Jinning_Kinmen.html,,振威第,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806909-d6554747-Reviews-Zhang_Nao_Liao_Trail-Taishan_New_Taipei.html,,樟腦寮步道,,,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13811256-d6554752-Reviews-Xiebizhen-Changhua_City_Changhua.html,,謝碧珍,,,特色和禮品商店,
https://www.tripadvisor.com.tw/Attraction_Review-g13806744-d6553776-Reviews-Minsyong_Environmental_Art_House-Minxiong_Chiayi_County.html,,民雄環境藝術工作站,,,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g12420759-d6553795-Reviews-Penghu_Old_House-Magong_Penghu.html,,澎湖古屋,,,景點和地標,
